timestamp,loss,is_anomaly,z,isZ,isIqr,isRoll
2026-02-10T23:15:16.666Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:16:06.638Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:16:56.047Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:18:11.113Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:19:01.937Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:19:51.895Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:20:41.135Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:21:32.226Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:22:21.213Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:23:12.163Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:24:02.184Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:24:51.261Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:25:42.073Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:26:32.105Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:27:21.362Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:28:12.171Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:29:16.501Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:30:06.454Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:30:57.496Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:31:47.393Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:32:37.525Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:33:26.744Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:34:17.572Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:35:07.503Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:35:57.513Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:36:47.789Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:37:37.712Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:38:27.569Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:39:18.174Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:40:08.112Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:40:57.903Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:41:47.971Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:42:37.896Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:43:27.982Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:44:18.095Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:45:08.415Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:45:58.160Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:46:47.871Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:47:38.402Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:48:28.192Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:49:18.357Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:50:08.362Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:50:58.328Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:51:48.269Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:52:38.875Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:53:33.947Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:54:18.346Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:55:08.698Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:55:58.567Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:56:48.847Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:57:38.663Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:58:28.368Z,0,false,-0.11779387897500916,false,false,false
2026-02-10T23:59:19.112Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:00:08.751Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:00:58.692Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:01:48.801Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:02:39.195Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:03:28.666Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:04:19.151Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:05:09.104Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:05:58.976Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:06:49.930Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:07:39.390Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:08:29.884Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:09:18.974Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:10:09.506Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:10:59.522Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:11:49.702Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:12:39.736Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:13:30.080Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:14:19.535Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:15:09.577Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:15:59.499Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:16:49.677Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:17:39.665Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:18:29.592Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:19:19.592Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:20:10.506Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:20:59.890Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:21:50.050Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:22:39.803Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:23:30.178Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:24:49.940Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:25:38.932Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:26:30.117Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:27:19.720Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:28:09.931Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:28:59.002Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:29:50.279Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:30:56.869Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:31:33.436Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:32:19.239Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:33:10.045Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:35:02.101Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:35:40.395Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:36:29.329Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:37:19.442Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:38:09.423Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:38:59.984Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:39:50.139Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:40:50.619Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:41:40.386Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:42:30.774Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:43:19.734Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:44:21.360Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:45:10.611Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:46:00.571Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:46:50.607Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:47:40.443Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:48:31.119Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:49:20.898Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:50:10.617Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:51:00.766Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:51:51.102Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:52:40.817Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:53:30.684Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:54:20.109Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:55:11.709Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:56:01.090Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:56:51.113Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:57:41.292Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:58:31.154Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T00:59:21.046Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:00:11.625Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:01:02.129Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:01:51.998Z,0,false,-0.11779387897500916,false,false,false
2026-02-11T01:02:41.355Z,0,false,-0.11779387897500916,false,false,false
